frame,sceneChanged,numDetections,detections,numTracks,tracks,activeLeadId,riskLevel,ttc
573,0,1,2:575:452:35:25:0.6211,1,20:2:575:452:35:25,20,SAFE,inf
574,0,1,2:575:453:37:25:0.5989,1,20:2:575:453:37:25,20,SAFE,inf
575,1,2,2:555:408:57:48:0.5932;5:639:355:101:98:0.2445,0,,-1,NONE,inf
576,0,2,2:555:407:57:49:0.6000;5:639:353:102:100:0.3359,0,,-1,NONE,inf
577,0,2,2:555:408:57:49:0.6266;5:639:353:103:100:0.2407,1,29:2:555:408:57:49,-1,NONE,inf
578,0,1,2:555:408:57:48:0.6191,1,29:2:555:408:57:48,-1,NONE,inf
579,0,2,2:555:408:57:48:0.6224;5:639:353:105:100:0.3204,1,29:2:555:408:57:48,-1,NONE,inf
580,0,2,2:555:408:58:49:0.6576;5:639:352:107:102:0.3863,1,29:2:555:408:58:49,-1,NONE,inf
581,0,2,2:555:408:58:49:0.6491;5:639:352:109:103:0.4944,2,29:2:555:408:58:49;30:5:639:352:109:103,-1,NONE,inf
582,0,2,2:555:408:58:49:0.6459;5:640:352:109:103:0.6006,2,29:2:555:408:58:49;30:5:640:352:109:103,-1,NONE,inf
583,0,2,2:555:408:58:49:0.6382;5:640:351:109:104:0.7273,2,29:2:555:408:58:49;30:5:640:351:109:104,-1,NONE,inf
584,0,2,2:555:408:57:49:0.6419;5:640:351:111:104:0.6735,2,29:2:555:408:57:49;30:5:640:351:111:104,-1,NONE,inf
585,0,2,2:555:408:58:49:0.6564;5:640:351:113:104:0.3687,2,29:2:555:408:58:49;30:5:640:351:113:104,-1,NONE,inf
586,0,2,2:555:408:58:49:0.6455;5:641:349:113:106:0.3429,2,29:2:555:408:58:49;30:5:641:349:113:106,-1,NONE,inf
587,0,2,2:555:409:58:48:0.6586;5:642:349:114:107:0.2822,2,29:2:555:409:58:48;30:5:642:349:114:107,-1,NONE,inf
588,0,2,2:555:409:58:48:0.6418;7:641:351:117:109:0.2292,2,29:2:555:409:58:48;30:7:641:351:117:109,-1,NONE,inf
589,0,2,2:555:409:58:48:0.6563;5:642:348:117:109:0.3075,2,29:2:555:409:58:48;30:5:642:348:117:109,-1,NONE,inf
590,0,1,2:555:408:58:49:0.6523,1,29:2:555:408:58:49,-1,NONE,inf
591,0,2,2:556:408:57:49:0.6467;7:641:350:122:113:0.2694,2,29:2:556:408:57:49;30:7:641:350:122:113,-1,NONE,inf
592,0,2,2:556:407:57:50:0.6465;5:643:346:121:111:0.2763,2,29:2:556:407:57:50;30:5:643:346:121:111,-1,NONE,inf
593,0,1,2:555:408:58:49:0.6465,1,29:2:555:408:58:49,-1,NONE,inf
594,0,2,2:555:408:58:49:0.6468;7:644:344:123:113:0.3534,2,29:2:555:408:58:49;30:7:644:344:123:113,-1,NONE,inf
595,0,2,2:555:408:58:50:0.6674;5:644:344:124:114:0.4980,2,29:2:555:408:58:50;30:5:644:344:124:114,-1,NONE,inf
596,0,2,2:555:408:58:50:0.6775;7:643:342:129:117:0.3924,2,29:2:555:408:58:50;30:7:643:342:129:117,-1,NONE,inf
597,0,2,2:555:409:59:49:0.6817;5:646:342:128:119:0.4146,2,29:2:555:409:59:49;30:5:646:342:128:119,-1,NONE,inf
598,0,2,2:555:409:59:49:0.6813;7:646:341:129:119:0.3110,2,29:2:555:409:59:49;30:7:646:341:129:119,-1,NONE,inf
599,0,2,2:555:409:59:49:0.6767;5:646:340:132:122:0.2522,2,29:2:555:409:59:49;30:5:646:340:132:122,-1,NONE,inf
600,0,2,2:556:409:58:50:0.6742;7:645:340:135:123:0.4023,2,29:2:556:409:58:50;30:7:645:340:135:123,-1,NONE,inf
601,0,2,2:556:409:58:50:0.6750;5:647:339:135:123:0.3210,2,29:2:556:409:58:50;30:5:647:339:135:123,-1,NONE,inf
602,0,2,2:556:409:58:50:0.6604;7:649:339:135:125:0.3546,2,29:2:556:409:58:50;30:7:649:339:135:125,-1,NONE,inf
603,0,2,2:556:409:58:51:0.6250;5:649:338:137:126:0.3571,2,29:2:556:409:58:51;30:5:649:338:137:126,-1,NONE,inf
604,0,2,2:556:410:58:50:0.6358;5:647:337:142:127:0.3079,2,29:2:556:410:58:50;30:5:647:337:142:127,-1,NONE,inf
605,0,2,2:556:409:58:51:0.5846;7:650:337:142:128:0.2941,2,29:2:556:409:58:51;30:7:650:337:142:128,-1,NONE,inf
606,0,1,2:557:409:58:51:0.5591,1,29:2:557:409:58:51,-1,NONE,inf
607,0,1,2:557:409:57:51:0.5874,1,29:2:557:409:57:51,-1,NONE,inf
608,0,1,2:557:409:58:51:0.6143,1,29:2:557:409:58:51,-1,NONE,inf
609,0,2,2:556:409:59:51:0.6503;5:652:333:151:135:0.2508,2,29:2:556:409:59:51;30:5:652:333:151:135,-1,NONE,inf
610,0,2,2:556:408:59:52:0.6428;5:654:331:151:135:0.2440,2,29:2:556:408:59:52;30:5:654:331:151:135,-1,NONE,inf
611,0,1,2:557:408:59:52:0.5954,1,29:2:557:408:59:52,-1,NONE,inf
612,0,2,2:556:408:59:53:0.5425;5:655:328:155:139:0.3454,2,29:2:556:408:59:53;30:5:655:328:155:139,-1,NONE,inf
613,0,2,2:557:408:59:51:0.5900;5:657:326:156:141:0.3307,2,29:2:557:408:59:51;30:5:657:326:156:141,-1,NONE,inf
614,0,2,2:557:408:59:51:0.6000;5:657:326:158:141:0.6036,2,29:2:557:408:59:51;30:5:657:326:158:141,-1,NONE,inf
615,0,1,2:557:407:59:52:0.5953,1,29:2:557:407:59:52,-1,NONE,inf
616,0,2,2:557:408:60:52:0.6298;5:657:324:166:144:0.4343,2,29:2:557:408:60:52;30:5:657:324:166:144,-1,NONE,inf
617,0,2,2:558:408:59:52:0.6527;5:658:323:169:147:0.4133,2,29:2:558:408:59:52;30:5:658:323:169:147,-1,NONE,inf
618,0,1,2:558:408:60:52:0.6614,1,29:2:558:408:60:52,-1,NONE,inf
619,0,2,2:559:408:59:53:0.6476;5:661:320:173:152:0.3770,2,29:2:559:408:59:53;30:5:661:320:173:152,-1,NONE,inf
620,0,2,2:559:408:59:53:0.6503;7:659:321:180:149:0.2823,2,29:2:559:408:59:53;30:7:659:321:180:149,-1,NONE,inf
621,0,1,2:559:407:60:55:0.5811,1,29:2:559:407:60:55,-1,NONE,inf
622,0,1,2:559:408:59:53:0.5547,1,29:2:559:408:59:53,-1,NONE,inf
623,0,1,2:559:407:59:54:0.5744,1,29:2:559:407:59:54,-1,NONE,inf
624,0,2,2:559:407:60:54:0.5895;2:622:419:18:12:0.2013,1,29:2:559:407:60:54,-1,NONE,inf
625,0,1,2:560:407:59:53:0.6191,1,29:2:560:407:59:53,-1,NONE,inf
626,0,2,2:560:407:60:54:0.5519;5:663:310:198:164:0.2813,2,29:2:560:407:60:54;30:5:663:310:198:164,-1,NONE,inf
627,0,2,2:560:407:60:54:0.4802;2:622:420:18:10:0.2086,1,29:2:560:407:60:54,-1,NONE,inf
628,0,1,2:561:407:60:53:0.6137,1,29:2:561:407:60:53,-1,NONE,inf
629,0,2,2:561:407:61:54:0.5801;2:622:420:19:10:0.2199,1,29:2:561:407:61:54,-1,NONE,inf
630,0,2,2:561:407:61:53:0.5470;2:623:419:19:11:0.2328,1,29:2:561:407:61:53,-1,NONE,inf
631,0,2,2:561:407:61:53:0.5849;2:624:420:16:10:0.2222,1,29:2:561:407:61:53,-1,NONE,inf
632,0,1,2:562:407:61:53:0.4699,1,29:2:562:407:61:53,-1,NONE,inf
633,0,1,2:562:407:62:53:0.5328,1,29:2:562:407:62:53,-1,NONE,inf
